SourceKey,Key,Text,Label
553566026030272512,553570156438638592,@ABC oh really maybe because it's  false flag,3.0
553566026030272512,553566115969105920,"https://t.co/zJWg3ykgQG
@abc",0.0
553566026030272512,553568642965979136,@ABC @DenverChannel Ok thats good 2 know,3.0
553566026030272512,553567072114839553,"@ABC

Time to ban religion.",3.0
553566026030272512,553566995984437248,@ABC knew that an hour ago by the BBC  news,3.0
553566026030272512,553567740104286209,@Cultiv8Hope @ABC @VeraSweeney the 1st has been on for 7h30 and the second for 4hrs,0.0
553566026030272512,553566385105027072,@ABC Time to arrest all the hostage takers relatives !,3.0
552984502063337472,552989544589430784,“@AFP: #UPDATE Three men including two brothers identified in France newspaper attack: source http://t.co/sXtqLIsrW4 #CharlieHebdo”,1.0
552984502063337472,553091815218237440,@AFP Go to hell #CharlieHebdo,3.0
553212962044149761,553214228488667136,@BreakingNews @AFP kill those mother fuckers!,3.0
553212962044149761,553213579672178689,@BreakingNews @AFP @MelissaBellF24 How stupid http://t.co/L4WURw0G0e,2.0
553212962044149761,553214496567590914,"@BreakingNews @AFP @MelissaBellF24 THE TERRORIST MOST LIKELY FLED TO THE MUSLIM ZONE WHERE COPS ARE NOT ALLOWED, COULD HAPPEN IN AMERICA",3.0
553212962044149761,553232132269953024,@bobbybnews @atestafyr @BreakingNews @AFP @MelissaBellF24   It is a matter of when it will happen.,3.0
553212962044149761,553213078889062401,@BreakingNews @AFP @MelissaBellF24 hope they get caught,3.0
553212962044149761,553214220364685313,@breakingnews @afp @melissabellf24 prayx not  2 happen again,3.0
553212962044149761,553217937117831168,"@bobbybnews @atestafyr @BreakingNews @AFP @MelissaBellF24 In America, head for the WH. Be warmly greeted.",3.0
553590835850514433,553594057034051584,@SkyNews 👍🍸,3.0
553590835850514433,553591307206422528,@SkyNews looks like 6 civilians in the latest photo,3.0
553590835850514433,553592233354870785,@SkyNews I thought there was two hostage takers?,2.0
553590835850514433,553591583623245824,"Wake up world to who terrorists are @SkyNews: Hostage-taker in supermarket siege killed, http://t.co/dp1mzDfdoi http://t.co/X3RhHC3Rtz",3.0
553590835850514433,553615451549605888,@tomfranks9 @SkyNews yeah it's terrible. Sounds like 4 hostages died in the supermarket.,3.0
553590835850514433,553591557325336576,@SkyNews 🙏,2.0
553590835850514433,553591850532347906,@SkyNews What about his girlfriend wanted by police ?,2.0
553590835850514433,553590917773656065,@SkyNews Good,3.0
553590835850514433,553603571200311296,"Yes!! 😎👍 RT “@SkyNews: Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/KmS9OMpPX6 http://t.co/NrjVJ0nl42”",3.0
553590835850514433,553615750175686656,@tomfranks9 @SkyNews All in the name of religion again. So fucking pointless.,3.0
553590835850514433,553591259009658881,@SkyNews hope he died in agony ....,3.0
553590835850514433,553615178492043264,@SkyNews @tomfranks9,3.0
553590835850514433,553591230006067200,@SkyNews @Cosmo_13_,3.0
553590835850514433,553593201756762113,"#ParisAttacks - ""@SkyNews: Hostage-taker in supermarket siege killed, reports say. http://t.co/r9aB3ojKXP http://t.co/Icz7wdlUPs”",3.0
553590835850514433,553615282435289088,"@dano1980mufc @SkyNews cheers, mental just mental",3.0
553590835850514433,553596117909512192,"“@SkyNews: Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/op9B87B1IX http://t.co/u6Yz4BXfrI” #JeSuisJuif",3.0
553590835850514433,553590931866521602,"“@SkyNews: Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/8w44LgTu6W http://t.co/8kSfhe7DsO”",3.0
553590835850514433,553591266316152832,"“@SkyNews: Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/1xjZ9bl9Zh http://t.co/InuSlWrXhD”
#Bluehand",0.0
553590835850514433,553591773537513473,@SkyNews good work 👍,3.0
553590835850514433,553615536354246656,"@dano1980mufc @SkyNews fucking hell, that's awful",1.0
552978184413921281,552979232515948546,@juliamacfarlane http://t.co/zHekINcQjJ,3.0
552978184413921281,552979530923925504,Banksy gets it right. “@juliamacfarlane: #Banksy's take on #CharlieHebdo. #JeSuisCharlie #NousSommesCharlie http://t.co/Y51AAQ6DRm”,0.0
552806309540528128,552808138831708160,@Colvinius @LePoint oh my god! Horrific! Such waste and tragedy. #CharlieHebdo,3.0
552806309540528128,552814637696450560,"@Colvinius @Red4Mira yes freedom of speech is v broad but some cultures r behind the anglo saxons on self criticism, that's all.",3.0
552806309540528128,552808821434089472,"@Colvinius @IrinaGalushkoRT @LePoint Shit! "" le grand Duduche"" was my youth...",3.0
552806309540528128,552812983370268672,"@MartinRJay @Red4Mira So Jon Stewart, John Oliver, Colbert, Private Eye all fair game? Freedom of speech includes ridicule.",3.0
552806309540528128,552808387415900160,@Colvinius @MartinRJay Nothing justifies this horrendous crime but why always mess with Islam?? Zillion things out there to make fun of,3.0
552806309540528128,552812425758912512,"@Colvinius @MartinRJay  It's not a matter of criticism, it's insulting and demeaning and offensive",1.0
552806309540528128,552808549349199872,@Colvinius @LePoint A tragedy.,3.0
552806309540528128,552808280074878979,@juice_pre @SuzanneCarbone @JulieOMarshall @LePoint I protect my mental health by avoiding videos of atrocities. Seen too many IRL.,3.0
552806309540528128,552814686149017600,"@Colvinius @MartinRJay  Saw that b4, thanks anyway",3.0
552806309540528128,552808156468768769,@yodaberg @Colvinius @plesbilongmi @LePoint I don't know who they are but lives are lost. This is shit. RIP guys.,3.0
552806309540528128,552808046938697729,@Colvinius Just awful. @LePoint,3.0
552806309540528128,552817422366154752,@SuzanneCarbone @Mass_debater @Colvinius @LePoint Please RT - Download a hilarious FREE Koran PARODY https://t.co/hXbeZHdguj,3.0
552806309540528128,552808639283486722,"@Colvinius @SuzanneCarbone @JulieOMarshall @LePoint no blood, just hear the shouting. I don't post any videos where u see blood or killing",3.0
552806309540528128,552814555764506624,@Red4Mira @MartinRJay So your answer to my question is yes. Enough said. Bye.,3.0
552806309540528128,552810655657787392,"@Colvinius @IrinaGalushkoRT @LePoint Assassins did recon, knew victim names/faces, according to witnesses.",3.0
552806309540528128,552811152456318976,@russianinusofa @Colvinius @LePoint as evidenced by the fact they killed 3 cartoonists - not just random people,3.0
552806309540528128,552827794976022528,@SuzanneCarbone @Lemnoc55 @Colvinius @LePoint Brave men. Martyrs for freedom.,3.0
552806309540528128,552813608694857730,@Red4Mira @MartinRJay Good satire often is. Their latest cover attacks an ANTI-Muslim writer - and Jesus: http://t.co/HwPsFsLCje,3.0
552806309540528128,552807638233120769,"@Colvinius That is so, so sad. @Beltrew @LePoint",3.0
552806309540528128,552807952315207680,@SuzanneCarbone @JulieOMarshall @Colvinius @LePoint https://t.co/Mqm0jWCWYU,3.0
552806309540528128,553219824059310080,"@Red4Mira @Colvinius @MartinRJay why do it? Hmm, because that's how societies evolve, by breaking down taboos, accepting ridicule",3.0
552806309540528128,553225926436089856,"@hanibathish @Colvinius @MartinRJay Oh well, as u may have noticed, some ppl disagree with you!",1.0
552806309540528128,552812099294863362,@nancysaidboo Exactly. @Colvinius @meadea @LePoint,3.0
552806309540528128,552811106046324736,"@Colvinius @MartinRJay  What I mean is that they know Muslims take no jokes when it's related to their religion, book or prophet. Why do it?",3.0
552806309540528128,552806751746396160,“@Colvinius: “@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/DulWZcURCu http://t.co/vbQMAW7MC0”” @hyzaidi,0.0
552806309540528128,552814267020636160,@Colvinius @MartinRJay  Freedom of speech shud never mean to give the press the right to trash others or ruin others image just bec they CAN,3.0
552806309540528128,552811900686176257,@Red4Mira @MartinRJay Because *not* to do it for any religion creates a class of people who can't be criticised.,3.0
552806309540528128,553224135334051840,"@Red4Mira @Colvinius @MartinRJay not lagging, just answered your original question: no one, no nation or faith system above ridicule",3.0
552806309540528128,552807393453547522,@Colvinius @plesbilongmi @LePoint oh god. No.,3.0
552806309540528128,553221961740857344,@hanibathish @Colvinius @MartinRJay Thanks for the info. Is your server lagging?,3.0
552806309540528128,552809081233080320,@Red4Mira @MartinRJay See my previous tweets. That's what Charlie Hebdo does. Latest cover savages an ANTI-Muslim writer - and Jesus.,0.0
552806309540528128,552806614973960192,@Colvinius @LePoint tragedy :( :( #CharlieHebdo,0.0
552806309540528128,552806767625641984,RIP satire “@Colvinius: “@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; Cabu are dead.” http://t.co/jR6enECfXS http://t.co/h55q9S8vNO””,0.0
552806309540528128,553226523650437120,"@Red4Mira @Colvinius @MartinRJay I respect their right to disagree with me and will defend that right, even if I disagree with them",3.0
552806309540528128,552808109551263744,"@Colvinius @meadea @LePoint I hate this. I hate that artists, journalists and funny people are killed in hate's name.",3.0
552806309540528128,552808399885185024,@nancysaidboo @Colvinius @LePoint me too.,0.0
552806309540528128,552812220438945793,"@Red4Mira @MartinRJay In other words, satire isn't satire and free speech isn't free speech if some people are 'beyond ridicule'.",3.0
552806309540528128,552812407064899585,"@Colvinius @Red4Mira true but there's a huge difference between being criticized and satirized, no?",3.0
552821069036670976,552840094156349440,@HuffPostUK A SURGICAL INCISION,3.0
552821069036670976,552824073244246016,@HuffPostUK Cabu was a cartoonist in my generation TV children show...its going to impact so much #nohate please #nohate,3.0
552821069036670976,552827902065385476,"@HuffPostUK very sad, freedom defenders were killed by weak men that are unable to fight ideas with ideas and don't value lives.",3.0
552821069036670976,552857373015289858,@CrimsonHotMess @HuffPostUK Please RT - Download a hilarious FREE Koran PARODY for infidels of all ages - https://t.co/hXbeZHdguj,3.0
552821069036670976,552829975800578048,"“@HuffPostUK: 4 #CharlieHebdo cartoonists killed:

- Charb
- Cabu
- Tignous
- Georges Wolinski

#JeSuisCharlie http://t.co/oN7uKm6ImN” 💔💔",3.0
552821069036670976,552836806065262594,@HuffPostUK @Lady_Astor http://t.co/Gv78DBp9Du,3.0
552821069036670976,552823713876303872,@HuffPostUK sad so sad,3.0
552821069036670976,552840084962443264,@HuffPostUK @mikkiconnors We will never forget you.,3.0
552821069036670976,552827345435103234,"And 8 anonymous. RT@HuffPostUK:4 #CharlieHebdo cartoonists killed:
- Charb
- Cabu
- Tignous
- Wolinski
#JeSuisCharlie http://t.co/YfmU5MWjJC",0.0
552821069036670976,552822567057510400,@HuffPostUK incredibly saddened by this,3.0
552821069036670976,552824008379736064,"@HuffPostUK @CEMB_forum Not just ""killed"", murdered in cold-blood",3.0
552821069036670976,552822679712313344,"#GerçekİslamBudur “@HuffPostUK: 4 #CharlieHebdo cartoonists killed:
- Charb- Cabu- Tignous- Georges Wolinski http://t.co/T5G5TrcteG”",3.0
552821069036670976,552840282094727168,"@keller_lind @HuffPostUK @CEMB_forum Assassinated. As by the original muslim assassins, the ""hashishim""",3.0
552821069036670976,552834187426689024,@patxi_hastoy @HuffPostUK we're in a world where you get killed because of your ideas ! I wish they rest in peace 😔,3.0
552821069036670976,552839935280300032,@LoveSymbol23 @HuffPostUK this is terrible :( prayers for #Paris victims,3.0
552810448324943872,552811730204499969,@RT_com this is messed up,3.0
552810448324943872,552811835057909761,"@RT_com 
     ISLAMIC SCHOLARS SHOULD COME FORWARD TO END 'JIHAD' !
       IT IS INHUMAN &amp; WOULD DESTROY THE CREDIBILITY OF ISLAM !",0.0
552810448324943872,552811591683821568,@RT_com @SpringboroTea http://t.co/5NjSg1pBSi,3.0
552810448324943872,552814012791279617,@RT_com pussies,3.0
552810448324943872,552810626503176192,@RT_com sounds like a sketch from family guy,0.0
552810448324943872,552817687257415681,"@DrBMSinghal @RT_com Or even better, how about the world just abolishes islam all together. It's nothing but a cancer to the world.",3.0
552810448324943872,552810702990475265,@RT_com sure they did,0.0
552810448324943872,552812627378724864,"@RT_com Must be a very weak god, that Mohammad that it uses these beasts for revenge for humor, which only brings shame and disgust apon it",3.0
552810448324943872,552811541884858368,@RT_com Did the Gunman knew that he will rot in Hell for this ?,3.0
552810448324943872,552813534334038017,@RT_com its a trap....conspiracy against Islam...cant say no more...,3.0
552810448324943872,552813350745153536,@RT_com so sad.,3.0
552810448324943872,552811887684251648,@RT_com cc @MorbidEntree,3.0
552810448324943872,552811357889134592,"@RT_com This is a fair revenge! French planes with impunity in Afghanistan, Syria, Libya and Iraq!",3.0
552810448324943872,552811450226733058,"“@RT_com: #CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack"" Now that's tolerance for you",3.0
552810448324943872,552814682839326720,@RT_com Many religions started in mid east.It indicates peoples with no sense of humor.Leave them alone.,3.0
552810448324943872,552812469958111232,@RT_com Ppl use #religion as excuse to do violent acts. US invading #Iraq shows how much violence is naturally born into humans. #science,1.0
552810448324943872,552811198543331328,@RT_com they screamed Allahu Akbar just like those who scream Novorossiya,1.0
552810448324943872,552811928188645376,"@RT_com Extremism and Terrorism has no place in Islam #ParisAttack https://t.co/CukDPguk0U 
http://t.co/0m0hV86weU",0.0
553558982476828674,553572054511779840,@letsgoskatepool yes,3.0
553558982476828674,553559484191092737,@jessicaelgot @Channel2News - it was just live,3.0
553558982476828674,553571844562120704,@AvitalLeibovich I assume you mean niece?,2.0
553558982476828674,553563604117913600,"@avitalleibovich @channel2news actually, http://t.co/zjIFaCvNoJ",3.0
553558982476828674,553559355438923776,@AvitalLeibovich do you have a link?,2.0
553558982476828674,553559389102026752,@talziv @Channel2News,3.0
553558982476828674,553562157968031744,"@AvitalLeibovich @tcwittes oh no, prayers for them.",3.0
553558982476828674,553559569163902976,@AvitalLeibovich @Channel2News thanks!,3.0
553558982476828674,553560647305560064,@AvitalLeibovich @RavDK http://t.co/vjy5WsmhkW,3.0
553558982476828674,553570519052980225,@AvitalLeibovich Praying.,3.0
553558982476828674,553559392604684288,@AvitalLeibovich omg,3.0
553558982476828674,553776086816137217,"If I were Jewish, I won't go to the demo beside Hamas' friends.
@AvitalLeibovich @sbenayoun",3.0
553558982476828674,553559105387118592,@avitalleibovich link?,2.0
552802654641225728,552806033585090560,@thei100 @Independent your readers love Muslim multiculturalism so they can look forward to this in the UK soon.,3.0
552802654641225728,552804602702475265,@thei100 @Karachiet good,3.0
552802654641225728,552846396106502144,Horrible! “@thei100: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/X4dB9rqK0k http://t.co/741oNWbSS9”,3.0
552802654641225728,552804298870910977,paris terrorist attack “@thei100: Charlie Hebdo shooting latest:12 dead&amp;gunmen still at large http://t.co/eA4cESRDN1 http://t.co/FfdTL3FJFC”,0.0
552802654641225728,552808630022840320,@WilliamDFoster9 @thei100 @Independent don't.,2.0
552802654641225728,552804023389392896,@thei100 @Independent these fuckers thinking its a GTA heist mission,3.0
552802654641225728,552803445711708160,"Dua belas.

RT @thei100: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/cFgVbBURhI http://t.co/cuY6pMdzBC",0.0
553486439129038848,553487052776693761,"@FoxNews  #JeSuisCharlie
#UnsucessfulFrancePolice
#DammartinEnGoele 
#CharlieHebdo 
#Reuters 
#incompetentFrancePolice
#parisisburning",3.0
553486439129038848,553543395717550080,@FoxNews @Machma7Machos the terrorists need empathy send them to Harvard University,3.0
553486439129038848,553487150550089728,“@FoxNews: BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.” oh dear.,3.0
553486439129038848,553487414409564160,"@FoxNews you are apparently not paying attention.  Sky News is showing GIGN Aircraft in the sky, it's safe to say there is a hostage...",1.0
553486439129038848,553486598328041472,@FoxNews French Police have closed Charles de Gaulle airport flights being diverted airport is near Dammartin-en-Goel http://t.co/T14oAIcxjv,3.0
553486439129038848,553486913970397186,"@FoxNews 
Why did they even exist? Everyone seem to know all about their dirt!",3.0
553486439129038848,553487881113989120,"@FoxNews #JeSuisCharlie
#UnsucessfulFrancePolice
#DammartinEnGoele 
#CharlieHebdo 
#incompetentFrancePolice
#parisburning 20 Dead,2 injured",0.0
553486439129038848,553486812787007488,@FoxNews These guys aren't getting away from the GIGN.,3.0
552791196247269378,552792023078825984,@cnni oh my gosh,0.0
552791196247269378,552792055122886656,@cnni 11 killed,1.0
552791196247269378,552792980658987009,"“@cnni: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/CjpubYd0Rk”",0.0
552791196247269378,552826438798172160,@jayanthkumarak @cnni Sad sad day,3.0
552791196247269378,552791516360765440,@cnni 11 Killed now,3.0
552791196247269378,552792048173334528,@cnni prayers being sent,3.0
552791196247269378,552793325733183488,"@cnni when will we hear good new like the people are living in peace, hmmmm.....killing every day",3.0
552791196247269378,552792555944153088,@cnni Omg...what is the world turning into. ..,1.0
552791196247269378,552794023258099713,@cnni @ndtv @BBCBreaking SAD indeed......,3.0
552791196247269378,552792656552939523,"@cnni 11 (9 journalists and 2 policemen) killed and 5 injured. Moreover witnesses affirm that they said ""We're gonna avenge our prophet""",0.0
552791196247269378,552796152295219200,@cnni curly wurlys are so much nicer than half avocados dont u think?,0.0
552791196247269378,552793021256056833,@SimmonsBart @cnni Indeed but illegal traffics still exist and gunfights are not that rare in hard districts,3.0
552791196247269378,552794111447941121,@cnni Oh and our anti-terrorist plan has just been put to its highest level in the part in which the drama's happening.,0.0
552791196247269378,552792212056993792,@cnni,0.0
552791196247269378,552792564554678272,@cnni A person killed  his own son &amp; daughter bcz authority neglected his rights of social security benefits. http://t.co/YpMLFGs6YU,1.0
552791196247269378,552791567401238529,@cnni 11 died,1.0
552791196247269378,552794765331144705,@cnni the headlesschookìmpersonatingghekowithnotail gotaway oh unlesthecatateit anyway im stil last withonly 5beetles,3.0
552791196247269378,552795069691232258,@cnni  May God have mercy on our world. Not France this time for these killings,3.0
552791196247269378,552792955052761088,@cnni actually that wasnt me it was the cats present 2me but it was floping like aflipperedfish so i spatonitandthrewitinthegardenbed,3.0
552791196247269378,552925665293778945,@Sh8knKnotSterd @cnni thank you,3.0
552791196247269378,552795629768814592,"“@cnni: BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says.",0.0
552791196247269378,552791830476386306,@cnni How could this happen?  France has pretty restrictive gun laws.,3.0
552978099357237248,553199352060325888,@tmpear @HenryEChang It is brilliant but it is not by Banksy its by @LucilleClerc,0.0
552978099357237248,552988724288827395,"+1 | @tmpear : ""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. http://t.co/oiJGtPzm6O”",0.0
552978099357237248,552982992248123393,Beautiful: MT @tmpear courtesy of Banksy. #JeSuisCharlie http://t.co/o0KtmVUAAd #France,3.0
552833028201144320,552835278625177600,"@ThePeopleRise @RT_com Islam does not condone such swine behavior or violence in anyway shape or form. Its a psychiatric problem,!",3.0
552833028201144320,552833319747194882,@RT_com #SendThemHome,3.0
552833028201144320,552836259283218434,@RT_com All in the name of oil.,3.0
552833028201144320,552838040503472128,@RT_com this is mossad,3.0
552833028201144320,552833762174992384,"@RT_com maybe they should stop funding terrorists in Syria, Lybia etc. it blows back all the time. Remember Afghanistan in 80's",3.0
552833028201144320,552851863671169024,@RT_com bastards,3.0
552833028201144320,552877204304977921,@RT_com 12 french death is not even worth discussing or spoken about compared to 100s which are killed by USA &amp; NATO bombing on daily basis,3.0
552833028201144320,552842861209993217,@RT_com Great #travel post! Why Not post on http://t.co/tXGMBRYHGX Proximity Based Travel Network? http://t.co/gZzC02E8yQ,3.0
552833028201144320,552876728326971393,"@RT_com 1000s of muslims russian ukranian &amp; africans die each day europeans dont care , why the world is so concerned with 12 french death",3.0
552833028201144320,552836882770690049,@RT_com  Just kill them.,3.0
552833028201144320,552833887261691905,@RT_com OK 63 Drills Since 93 Where #Drill = Actual Terrorist #Attack #Waco Explosion  https://t.co/jDraBaijhj,3.0
552833028201144320,552833464933052416,@RT_com right one is inside the car,3.0
552833028201144320,552840222636265472,@RT_com did one of them drop his shoe? Surely catch those cunts,3.0
552833028201144320,552842163160367104,@RT_com just my 2 cents but URGENT is really not the best translation for СРОЧНО. just write “BREAKING” and we’d all be better off,3.0
552833028201144320,552834026948415488,"@RT_com not men, not human, these are Zealots, the same beasts Mosses used in the murder of 3 scores of ten when back from the mountain.",3.0
552833028201144320,552833272724852736,@RT_com Sickening. Frenchmen must demand and election and voted FN to get those swine out of their country. This is a MUSLIM problem.,3.0
553550301886955520,553550610675818496,"“@Reuters: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” @jake_max",0.0
553550301886955520,553552452054556672,@mcgozzaman @Reuters BBC saying two dead in East Paris but at least five hostages still held in supermarket. Terrible.,3.0
553550301886955520,553551887270547459,@Reuters Can you clarify - are the six hostages and one seriously wounded in addition to the reports of two killed?,2.0
553550301886955520,553550497852821504,"@Reuters 
#StopKillingInnocentPeople
#FreePalestine
#freeBurma
#FreeSyria 
#FreeKashmir
http://t.co/ggBNiIa9fq",0.0
553550301886955520,553551676700098561,@Reuters incident?,2.0
553550301886955520,553550508565479425,@Reuters The horror continue.,0.0
553550301886955520,553551446164402176,"“@Reuters: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” Mondo Cane!",0.0
553550301886955520,553551949745119233,@Reuters not in anyway justifying the violence but why the intentionally hurting of others believe? It doesn't make sense.,0.0
553550301886955520,553550697128796161,@Reuters And 2 or 3 people killed. Unconfirmed.,3.0
553550301886955520,553550971167834113,@Reuters 2 confirmed dead in shooting before he took hostages... @The_Smoking_Pen,3.0
552814494381256704,552816420074291200,"“@SputnikInt URG: #CharlieHebdo's editor-in-chief was killed in attack-Magazine's lawyer http://t.co/oQPk5WR3N3”//NADA justifica esto, NADA!",0.0
552814494381256704,552824657028874241,@SputnikInt,3.0
552814494381256704,552821795628531715,"“@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/EXDVWYiyrL” 

well..",3.0
552814494381256704,552821574298918913,@SputnikInt @RosieBarton Looks like Rick Mercer,1.0
552814494381256704,552814927829016577,"@SputnikInt 
🙋 🙋 🙋hi,can u like here ,plz 
👇👇👇like picture 👇👇👇
https://t.co/0vQj6jOI6Y

Thanx🌷",3.0
552814494381256704,552814812363620352,“@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/iHMuhcwPjG”,3.0
552814494381256704,552816523593916416,"@SputnikInt http://t.co/stSqMpXQgX ""Bigotry: The Dark Danger"" http://t.co/GtbJ6wyaax",0.0
552814494381256704,552815415949557760,@SputnikInt May he rest in peace.,0.0
552814494381256704,552817606194135041,@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/uwNyoDX6yM,0.0
552814494381256704,552818286803443713,"@SputnikInt @Ironwand #RIP French dhimmi govt is doing everything to protect muslims. Dont worry, more innocents will follow this brave man!",3.0
553506608203169792,553508411178885121,@BBCBreaking Here is an so called Secular Indian Parliamentarian's thought.This party has ruled us for 60 years http://t.co/xTDlXzt7oF,3.0
553506608203169792,553509397063041024,@BBCBreaking https://t.co/rV2w5SDray,0.0
553506608203169792,553507133464248320,@BBCBreaking yes!!!!,0.0
553506608203169792,553507222324801536,@BBCBreaking why aint the reporyers walking accross the grass to get closer instead od tryna get past the police?,2.0
553506608203169792,553512763906334722,@NickK60 @BBCBreaking well said! The media can help here.,0.0
553506608203169792,553507283108655104,@BBCBreaking now put it on live tv news!!!!,3.0
553506608203169792,553507538860126211,@BBCBreaking by any chance does that printing business actually print the Charlie Hebdo newspaper?,2.0
553506608203169792,553508438224142336,@BBCBreaking Stick a scaffolding pole up their arses and set it in the ground with a camera on their faces to live-stream them slowly dying,3.0
553506608203169792,553522189337890816,@FerrariCharlie @BBCBreaking coppers don't want to kill them.,3.0
553506608203169792,553526618720075776,@NickK60 @BBCBreaking well said.,0.0
553506608203169792,553507679621378049,@BBCBreaking @AldiCustCare you're in the news again bro,3.0
553506608203169792,553507375211364352,@BBCBreaking least they're near an Aldi,3.0
553506608203169792,553508114436476929,@mrbillywhite @BBCBreaking Better than Tesco's though?,3.0
553506608203169792,553507700546367488,@BBCBreaking @aqayehich follow through here,3.0
553506608203169792,553508636505673729,@BBCBreaking. Prepared to die as martyrs.?  Wat a joke !  They are murdering heathens. They have no financial Jihadist support either. Odd !,3.0
553506608203169792,553507208382930944,@BBCBreaking bet there in aldi....nobody can resist the bargains in there @AldiCustCare,3.0
553506608203169792,553507495604678658,@BBCBreaking You telling me that in a 40km motorway car chase involving a Peugeot 206 they couldn't be taken out?? Pathetic!!!,3.0
553506608203169792,553508241981046784,@BBCBreaking suggest you change 'martyr' themselves to 'kill themselves' in your TV news text - don't dignify them,3.0
553506608203169792,553507613900820481,@BBCBreaking there's an aldi fucking everywhere these days,3.0
553506608203169792,553507937121878016,@BBCBreaking you catch them I will clean them in the name of Jesus!,3.0
553506608203169792,553507344932294657,@BBCBreaking,3.0
553506608203169792,553508576422285312,"@BBCBreaking Don't deny them their just reward, expadite dispatch ....., there's a small hitch though .. http://t.co/1QOF7aWo4H",3.0
553508098825261056,553542076999409664,@TopoC they could be middle managers. They could lead a group.,3.0
553508098825261056,553540518853242880,@TopoC the only reason why u don't kill them at this point is if u think they have info about future terrorist attacks.,3.0
553508098825261056,553542207731662850,@Y_I_S_C they were sick of the dead end job so they went postal... Zing! Lol sorry,3.0
553508098825261056,553511652587360256,@NBCNews Media have surrounded this building. http://t.co/ZVk94YWTIJ,0.0
553508098825261056,553518690872745985,@NBCNews so much for Local and Int'l Media adhering to a NO Publish of the building. Brilliant idiots as usual NBC,3.0
553508098825261056,553551811282751488,@NBCNews what cowards . Good will always conquer evil,3.0
553508098825261056,553509365081456640,@NBCNews bury them in their hole,3.0
553508098825261056,553513832971513856,@NBCNews destroy them and accelerate their trip to hell,3.0
553508098825261056,553521549395771392,@NBCNews #ParisShooting #CharlieHebdo It's time to FINISH THEM!!!,3.0
553508098825261056,553538244923883520,@kwjpn @NBCNews they want to be killed they want to be martyrs that would fuel them... Capture them and isolate them In prison,3.0
553508098825261056,553538031513530368,@NBCNews @Y_I_S_C capture them do not kill they want to be killed,3.0
553508098825261056,553573926786580480,@kwjpn @NBCNews French taxes... But the French don't treat prisoners as well as we do,1.0
553508098825261056,553541311484014592,@TopoC they are heroes to their followers no matter what. Don't give them a way to get out instructions to trigger future attacks.,0.0
553508098825261056,553509546602553344,@NBCNews @WikileaksTruck didn't the cops ask you NOT to give this kind of detail?  what is wrong with you?,3.0
553508098825261056,553541660408545280,@Y_I_S_C I don't think they are leaders  the leaders don't do the real terrorism... But I get what you are saying tho,3.0
553508098825261056,553555326125895680,"@TopoC @NBCNews Well, that's a good idea too. But...they're gonna end up life in prison and that means that they're gonna live on taxes...",3.0
553508098825261056,553524499803815937,@NBCNews these the same Islamic Terrorists you  claimed were dead a couple days ago?,0.0
553508098825261056,553540761632120832,@Y_I_S_C no they want to be martyrs they want to be killed it makes them Heroes to the other terrorists,3.0
552792544132997121,552805909425307648,"@smallthunderdog @cpjskippy @Independent 
a provocation is an invitation !!",3.0
552792544132997121,552805557896482816,You are a mad cunt @RajaChemayel @cpjskippy @Independent  go fuck yourself http://t.co/3Kh0DZNLqn,3.0
552792544132997121,552806661149425664,@Neilinbrum @RajaChemayel @cpjskippy @Independent I'm too busy laughing to care.,3.0
552792544132997121,552792742842363905,@Independent Omg! :-(,3.0
552792544132997121,552798994456674304,"Always the provoked of course, was that rhetorical? @RajaChemayel @smallthunderdog @Independent",3.0
552792544132997121,552805237510385664,"@cpjskippy @smallthunderdog @Independent 
a provocation is an invitation !!",3.0
552792544132997121,552806489363337217,"I'm in London right now, feel free to make an appointment @RajaChemayel @cpjskippy @Independent",2.0
552792544132997121,552800910670569472,@Independent Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of the future.,3.0
